ItemID,Sentiment,Tokenized
84472,1,li se na
84473,1,garden state man rating tanked
84474,1,yeah still glad super time show
84475,0,wow glad hear still got late everything gone already tried hour start
84476,1,perhaps something check
84477,1,well ride
84478,0,absolutely nothing work ass
84479,0,wish could say kick mine
84480,1,oh yeah really miss acting nearest get recording
84481,1,yeah either send case get attention nut campaign
84482,1,yeah big fan cynic freedom political guess
84483,0,jake mad
84484,1,pleasurable business gig night lots time general enjoyment around
84485,1,hello gal apa lovely evening
84486,0,true
84487,1,happy easter
84488,0,nee man wish would come say sent
84489,1,aw still cool
84490,0,count lucky bot twitter
84491,0,find disc tweet last night upset sorry
84492,1,much fun try
84493,1,crazy hey
84494,1,thats know meant
84495,0,goodness poor woman
84496,1,oh sound cute
84497,0,oki day enjoy busy ugh
84498,0,r finished sick like yell scream us go rest like spy
84499,1,love daffy duck say
84500,0,u must eat
84501,1,must get original
84502,1,gue da tweet try mine
84503,1,thought sound familiar
84504,1,love
84505,1,sue glad found love site tweet lot soul sister peace
84506,1,miss must chill summer major summer maybe add list
84507,1,love awesome thanks going last night fun
84508,0,except shirt stole u back like size
84509,1,one exam
84510,1,actually spontaneous action hurt people century decided official bubble buster today love
84511,0,also sad say watching comma die slow death technical writing already
84512,0,oh tell stop gay reply text he making sad
84513,0,sorry twas watching yeah awkward fun bad assumption part
84514,1,thank
84515,1,happy birthday
84516,1,yes absolutely twitter
84517,1,question service happy help
84518,1,thanks owner friend swear love even year excited
84519,1,well experience forget east coast yet
84520,1,leave note harsh love pup u coming see
84521,0,need get permission future party working cocktail night
84522,1,wow learning
84523,1,one
84524,1,true met like
84525,1,listen eye fire enjoy thanks
84526,0,rock band
84527,1,maybe house front warm fire smelling nice roast oven
84528,0,looking right back backed right hit right side
84529,0,hope enjoy coming back holiday
84530,1,usual housework tweet dealing niece
84531,0,jammy bugger menu crap today happy bunny
84532,1,sound like good morning wear
84533,1,left possibly first comment win something
84534,1,
84535,0,super mad u call
84536,0,summer already think
84537,1,chang right
84538,0,share casting director address eclipse took could get
84539,0,yet lots wind rain cold friend
84540,1,going though
84541,1,yeah guess point
84542,1,crazy silly question
84543,0,even lay thee
84544,1,worked thanks added
84545,0,yes know musical
84546,0,miss already
84547,0,reply
84548,1,happy birthday
84549,1,ah glad one think wat r u
84550,0,ouch fun thyme big long time maybe bigger pot need
84551,1,girl
84552,1,good one
84553,1,morning cat grab min tweet time good day
84554,1,left yet think remember
84555,1,thanks bit annoying life guess
84556,0,thought far nice last week summer
84557,0,know put treat wouldnt come left left yard didnt touch treat
84558,1,cool glad enjoying really talented artist lots great tune
84559,1,headset
84560,0,aunt bought one meal chicken w spaghetti fear hit one day
84561,1,request
84562,1,sister clearly kind person
84563,1,hello honey ever manage get reading ticket end
84564,1,sorry didnt see message perfectly fine long case free dust good ventilation
84565,0,quick mention sparks statement song want picture
84566,1,keep head know thing get better
84567,0,read wrong said pacific
84568,1,good hear wait hear masterpiece u
84569,1,yes
84570,1,cool thanks
84571,1,bidding new ticket
84572,1,glad like
84573,0,say sure mean way though cause longer pack stage
84574,0,bah mine wont show anyway morning bet dead right
84575,1,oh yeah look amazing wonder play awhile back confused hope like
84576,1,block
84577,1,firestone resurrector beck advisor vigilante four killer know
84578,0,said maybe one else mention
84579,0,writing great deep lyric cant see point
84580,1,usually go
84581,0,hell happen get wreck stand
84582,1,well boring z could go sleep
84583,1,war remember spending age play love game play recently mum kept pristine
84584,0,jump car rain
84585,1,better still could use talk nice twitter people
84586,1,huddle mobile look good
84587,1,allow anyway make end lunch view
84588,0,actually get go last minute due family schedule boo sure great
84589,0,use think price converting
84590,0,well stop posting round everywhere sick scary face
84591,1,picture look artistic model
84592,1,found quite true well generally better forget go pursuit
84593,1,apprentice nick
84594,1,good know entering center spirit fun love
84595,0,privileged position surrounding decent people mean get shock people vote
84596,0,shut made like year seven good excited
84597,0,
84598,0,hope well missing ur tweet hate time difference u
84599,1,amazing story line new video
84600,1,sound like much fun hope great day family
84601,1,fan love ya
84602,1,fun hit black jack
84603,1,know done already hear u remake lightning crash live
84604,1,love love love love love video right song tweet ur wife
84605,1,idea u release song album song one album would great
84606,0,fun happy face damn eat miss
84607,1,got great review let us know
84608,0,oh sad
84609,1,post pic
84610,0,please come stage concert miss guy first two showcase hope hear guy soon
84611,0,saw yesterday cute movie sad
84612,0,back running disappointed
84613,1,thank u much
84614,1,rest us understand real bless lie friend family love
84615,1,video really good maybe best one think cool u respond tweet fan
84616,1,ur person twitter movie thanks
84617,0,seeing
84618,1,come play college town wi seriously ton people turn
84619,1,tweet amuse favorite idol contestant season thanks put great music
84620,1,hone rage get evil league evil hi ho silver
84621,0,dont worry get job day
84622,0,glad confidence
84623,0,want put picture wall
84624,1,hey pup
84625,1,wait see island tonight
84626,0,dont say one favorite
84627,1,think ought reunion popular
84628,0,make sound easy idea u said x
84629,0,yep want think right drink need alcohol sleep numb pain
84630,1,thank success without support comment suggest truth people like thank media
84631,1,good morning
84632,1,know want everyone know aware
84633,1,lot entry best luck save rest point next contest
84634,1,cause massage really massage
84635,1,
84636,1,dear
84637,1,yeah beat breakthrough award vee look piss
84638,1,yeah think could see watched tell yelling v
84639,1,irony use every day work
84640,0,still weed feel guilty association
84641,1,
84642,1,cry get lucky fun
84643,0,make sure drink
84644,1,thanks recommendation
84645,1,get wear one super fancy hair flower burlesque fest
84646,0,yeah actually otherwise love
84647,0,sweet sun came baseball got cancel day going go see instead
84648,1,aim tonight
84649,1,ball got play
84650,1,yeah got
84651,0,laugh
84652,0,bummer wont even till two days later always miss fun
84653,1,stylistics
84654,0,yes posted pic tri put like week ago
84655,1,nicely play sir
84656,1,
84657,1,course
84658,0,know dude getting close though
84659,0,back job tomorrow reckon need box go storage kitchen empty
84660,1,boy
84661,1,morning sunny today
84662,1,oh dear good honey dandy
84663,0,mild panic start midday starting subside made feel bit wired crave food drink fag
84664,0,hopped bed turn swag took look mirror say money wish
84665,0,
84666,1,seen pic yes saw indeed park car along
84667,0,poor right
84668,0,wish
84669,0,watch
84670,0,universe mock think
84671,0,long reality setting temple
84672,0,first session back end june taking broke
84673,1,guy making feel really guilty love mean
84674,0,yes leaving morning x gift cause broke feel bad
84675,1,loca girl eat pizza ass tired smart fashion pain
84676,1,man still feel awful going buy beer glass sometime
84677,1,could come swimming
84678,0,yep
84679,1,even seem scare
84680,1,good morning got hate
84681,1,goes great coke drink powder great show
84682,1,agree up down
84683,1,lucky son gun bet grinning ear ear
84684,1,send link cool self pure
84685,0,know supposed like em gone
84686,0,trust r last neth
84687,0,making homesick
84688,0,w search still update canada patience wearing thin
84689,1,sleep still waiting mac
84690,1,
84691,1,hah late
84692,1,exit wait sleep school well sleep school
84693,1,go bed soon l already
84694,0,asleep franc
84695,0,joke please say true
84696,1,case home page still show mac coming soon
84697,1,thanks really good
84698,1,gorgeous
84699,1,getting ass kick boat packman
84700,1,
84701,1,hi hope great time
84702,0,need mine hurt like whoa
84703,1,completely agree amount world much better watch train wreck
84704,1,sound like nice time hurting manageable thats good
84705,1,dear
84706,1,cute
84707,0,pain saw hair
84708,0,ironically ate one favorite green shoe today
84709,0,yep sorry
84710,0,
84711,1,check ur
84712,1,yas tote posting pix forget tomorrow night getting trash walk home
84713,1,definitely also
84714,0,cent per though
84715,0,true skin red
84716,0,would love move weekend pack yet
84717,1,welcome twitter nice next step find people follow value view comes listening
84718,1,gave throw back game fuel target throw back
84719,1,real honest watching cartoon way around
84720,0,took good old fix normally eating habit resume shortly want go
84721,0,poor animal
84722,0,suck weird thing everyone think happy song
84723,1,seen star trek play real good part love plan go see
84724,1,saw star trek yesterday fine job keeping standard legacy thank hug
84725,1,see picture going get phone tomorrow still ill hit
84726,0,crash lot
84727,1,thought star trek person crazy new movie
84728,0,wish could made today hit local shop instead got great goody
84729,0,awesome favorite kind popcorn make bad bitch make always burn
84730,0,seriously sitting wondering havent got alert like hour piece
84731,0,hurry find one beating update shortly
84732,0,
84733,1,car year u muster strength speak like castaway spill
84734,1,funny yr time took come us lucky u get c
84735,1,oh trust
84736,1,ur ruin comedy act huh since ur wiz supposed need new material
84737,0,glad
84738,0,really week thing get better though
84739,0,thats times miss terribly fun
84740,1,totally own
84741,0,working see get ea manager put code see accept
84742,0,miss
84743,1,fake boob
84744,0,suck hope ur day went well
84745,1,way r u late
84746,1,relief scratching itch another
84747,0,thanks tweet link story sad happening news
84748,0,u mean miss
84749,0,name know also worse sick able sleep
84750,0,oh really tired already took nap like
84751,1,shure thanks showing us
84752,1,
84753,0,want ice cream
84754,0,going use shoot today still able find twit pic wicked
84755,1,sound yummy eat morning
84756,1,
84757,1,best thing
84758,1,thanks nice weather
84759,1,morning got train yet already hard work
84760,1,absolutely course longer allow tell like twitter
84761,1,refresh memory want
84762,1,good night
84763,1,never miss shift time went wait hour line get cornel concert ticket worth
84764,1,good job sound like fun
84765,1,fun sweetie
84766,1,night fun morning
84767,1,fox triple
84768,0,look like bigger issue follow following crap time competition
84769,0,need find another way
84770,0,want g pic like
84771,0,wish age right
84772,1,following need people whats price
84773,1,guna try convince mum damn train though test money free week
84774,0,still
84775,1,another one watch tomorrow
84776,1,absolutely time cant get much better
84777,1,absolutely best night entire life
84778,0,swollen around back going doctor tomorrow
84779,1,cool when due baby
84780,1,hope go
84781,0,good hear day good good course work today
84782,1,idea aha control
84783,0,wont able survive without daily chat aint fair
84784,1,yeah getting plus help cleaning
84785,1,yeah loud today though change suffer theres enjoy mine
84786,1,morning chic abouts u live
84787,1,ah works anything works really
84788,1,cheer guy
84789,0,aw forgot sam think much l let u know theres problem
84790,1,would die given chance play creed got many memory new friend
84791,1,looking forward reading call later
84792,0,stick vista evil
84793,1,background
84794,0,yeah like said start like swarm bees na
84795,0,say hi twitter
84796,0,could dancing gether rain
84797,0,song give cold sweat
84798,1,right saw end awesome usual
84799,1,love song
84800,0,come today hopefully
84801,1,applaud right watched little video posted good times
84802,0,well watch cable travel channel get week later demand
84803,0,bread
84804,0,hate
84805,0,assassinate know sound weird
84806,0,believe went bed early miss last night
84807,1,know found follower today
84808,0,thanks reply premiere thinking maybe one
84809,1,ever go blackberry rest day
84810,0,oh sound super fun sorry went tanning yesterday today good
84811,0,oh sports sorry thank
84812,1,pic bring memory man oh dear wrong colour hate happen
84813,0,wish wine
84814,1,far right underneath trend topic popular thing posted fun
84815,0,ha ha ha garden furniture age sneaky like wish would sneak bit
84816,0,doubtful
84817,1,yes yes yes especially b c buy house year
84818,1,got single beautiful smart fit
84819,1,urus
84820,0,tried recommend would let
84821,0,attractive dried torn
84822,0,ako id
84823,0,miss napoleon hamster miss sonic
84824,1,certainly appreciate
84825,1,worry
84826,0,none tweet seem going twitter
84827,1,official sanction middle best win attack
84828,0,watched known would watched
84829,1,need new single amazing
84830,1,beware addict
84831,1,guess career went drain real selling club cool
84832,0,unfortunately team much pull
84833,1,yep influence thing giro better training sorry girl
84834,0,yep take cough trouble pesky last minute ticket
84835,1,observe v try
84836,1,follow back please
84837,0,dont know dont know go tonight see see
84838,0,blocked times today following
84839,0,oh well least thank trying
84840,1,bloody twitter eh go update page
84841,1,dumb blonde moment real joke joke dont get
84842,1,say run run class tune
84843,0,miss start
84844,1,long u know san
84845,0,love ketchup crisp one prawn cocktail got craving
84846,1,good morning thanks update great day
84847,1,thanks hopefully get trouble today
84848,1,think anyone like cheesecake
84849,1,yes working
84850,1,pretty good going though
84851,1,maybe maybe
84852,1,please anything
84853,1,thank
84854,0,generally day work today ever stuck job used love hate nice
84855,1,miss mountain much climate morning evening summer long sigh
84856,1,hear saying
84857,0,way look like moron chang much miss younger
84858,1,ha going need proof feel free put challenge tell hello final rose
84859,0,hope start choosing better annoying
84860,1,really lazy day yet aha
84861,1,alright got back work fun last night
84862,0,knacker hopefully quiet write u
84863,0,person call lucky wish cool
84864,1,bring sexy back next week
84865,1,thank
84866,0,nope one said
84867,1,thanks figured even sit get house back normality
84868,1,need get camera weather bit
84869,1,would value opinion work pressure fun particular area handcraft ceramics
84870,0,yes men good
84871,1,may sometime june definitely wedding excited
84872,0,nope work cupcake either
84873,1,aye u cant wait get see aha
84874,1,thats pretty expensive jobless see guess long town great see
84875,0,
84876,0,something different text around difference whatsoever
84877,0,bomb pick get driving lesson
84878,1,ya could told one
84879,1,send around aswell
84880,1,awesome men like come rescue
84881,0,leaving money yet
84882,0,worse went home work work half hour
84883,0,ya trouble w
84884,1,welcome support fellow cant get
84885,1,cool thanks
84886,1,like story depth maybe bit sadness redemption end
84887,0,big head wat good u ride like weather drain pipe
84888,1,game seem funny
84889,1,thanks hope help spread word get people involved already making real difference
84890,1,away fellow
84891,1,reason hide light wonderful celebrated conversation
84892,1,showing get report blackberry cheap
84893,1,tell honesty best policy didnt feel way cud make thing awkward ruin friendship
84894,1,trying fit everyone
84895,0,sorry bad day yesterday
84896,1,thanks
84897,0,believe make bookmark list upset geek
84898,1,never lucky prize draw wrote back show store find works
84899,1,sweetness starting work nice already found list good one
84900,1,make hungry nice night
84901,1,sonny chance chad sonny r adorable
84902,0,get much print turns colour dishwater printing tough
84903,1,welcome survivor
84904,0,sorry taken long reply access dodgy back wed night maybe
84905,0,want new shirt money
84906,0,happen
84907,0,work placement place going get serious start phone people
84908,0,know chilly feel bad sent uniform jumper
84909,0,thought fixed
84910,1,since feeling well shouldnt meet rest well need lots energy
84911,1,true n enjoy e way shopping late night walk breakfast
84912,1,thanks knew could count
84913,1,probably episode ahead time zone us goes back hour
84914,1,add list next time
84915,1,criticism
84916,0,shame could cool get chocolate either
84917,1,sure pudding pop much real pudding either
84918,0,w sad faced
84919,0,typical also sad news
84920,1,ya know still figured yet
84921,1,please pal
84922,1,follow want buy whatever selling please thanks
84923,0,glad feeling better long time sick
84924,0,huh got
84925,1,let read one time get
84926,1,right copy hope like
84927,0,tonight miss
84928,0,right one show joe think tuning cup tea
84929,1,would word use time moment last year saw true power twitter
84930,1,great day
84931,0,ouch embarrassing everything
84932,1,great huh jersey boy great well
84933,1,oh great time new mix list
84934,0,sad guess brought back prob watch
84935,0,good rate season people serious would watch season
84936,1,foot need restraining order tanner also fix whoever picked
84937,1,need spell check thing meant liking we seem shady snakelike something
84938,0,
84939,0,dude feel bad last tweet still
84940,1,kind browny
84941,1,piston want go add boozer ben go
84942,0,added u live u hate boy
84943,1,love u raptor think magic make laker vanish tonight
84944,0,oh god nervous scare nervous scare
84945,1,recipe please share
84946,1,follow us back
84947,1,time say twitter
84948,1,meet b c missing
84949,1,mine brother kept oh yeah
84950,0,ended going revamp main site hold funds
84951,0,version still suck
84952,0,mean want join spy ring
84953,1,ah always need want around cause fun
84954,1,plane train
84955,1,excellent like flood mail amusing watch come
84956,1,ha strangely comforting yet creepy time
84957,0,see fuse working tomorrow sad miss fun
84958,1,yer looking hit post call bully baby suck lemon sure fire hit
84959,1,indeed start fox see invent inside eh always good see friend
84960,1,go listen
84961,1,safe travel hope great destination
84962,1,reward punishment
84963,1,listening first like soon voice talented
84964,0,yes hung face u
84965,0,talk us
84966,1,live still sunny
84967,0,make smile much yeah unfortunately sleep
84968,1,week nervous excited busy life better
84969,1,agreed ti case many show actual plot glad see
84970,0,missing sad
84971,0,conversation please really hurt self esteem always think getting text
84972,0,relay life tonight school
84973,0,face got home
84974,1,see going
84975,0,without trap mad
84976,1,memoir diva sound interesting
84977,1,morning sweetheart goes
84978,1,enjoy spoiler please see tomorrow friend
84979,0,aha explain wonder file leak
84980,0,oh right mac version taken
84981,1,really happen rude right
84982,1,know look feed site embed thing
84983,0,north
84984,0,look window gone see dawn coming need start going bed human hour
84985,1,fun say taste better apparently name time meant surpass
84986,1,like pepper pizza place dude try roll fat blunt
84987,1,made day
84988,0,errand kept poppin yesterday call salon never left message tomorrow
84989,1,jealous men get ass arent infest aid
84990,1,night
84991,1,must toilet fit
84992,1,could interrupted middle last tweet
84993,1,tail leg ya
84994,0,get beautiful word link work repost
84995,1,perfect day southeast well far weather goes agree go green cheer
84996,1,dream dog
84997,1,especially peach
84998,1,really live hour away work driving bit tiring cry tell come home dont like tear
84999,1,thanks
85000,1,really worry encrypt since really high profile interest
85001,1,sorry text back
85002,1,tomorrow streaming part live detail morris
85003,1,share pain dude help went splat sir
85004,1,except strange people follow us
85005,1,add
85006,1,bride war new town saving later exciting life eh
85007,0,want one
85008,1,nightmare tired went bed
85009,0,sorry left spy ring
85010,0,dang chat speak
85011,0,want go
85012,0,easy tiger come town us
85013,1,planter really awesome last year many tomato give away
85014,1,wait till august
85015,0,u aint son tight
85016,0,sleeping day sick
85017,1,thanks follow
85018,1,marrying marrying mean need film
85019,1,state motto
85020,1,hey remember last night call u us love music glad went show
85021,0,happening well
85022,0,u following
85023,1,let know help
85024,0,gorgeous silicon valley bad indoors day
85025,0,least throw alert crash indication situation suck agreed
85026,1,cute pretty
85027,1,thank going far
85028,1,want one
85029,1,thats cute used like first start dating doesnt matter
85030,1,hey sometimes feel weird totally understand ladies eating guy normal embrace
85031,0,seem like lost sum weight see long enough notice
85032,1,certainly hope
85033,1,life besides think actually past many year ago
85034,1,must horse flu
85035,1,damn thats update dont ask didnt send private message
85036,0,sad
85037,1,fun coming work today feel good
85038,0,missing boo
85039,1,great job th tonight
85040,0,sad condolence family fight put god bless
85041,0,thats horrible
85042,1,thanks great product
85043,1,thanks pass certified chance competition year membership
85044,1,love euchre could play
85045,1,white sand soft travel following glad see ur profile twitter back
85046,1,calm buster survive
85047,1,beyond certain age license status really ought monitor closely
85048,0,yeah someone said even play wont good experience
85049,1,safe flight fun
85050,1,actually read description sound interesting
85051,0,sound cool interested hear got say still got project stuck
85052,0,done horn look stuff yet found bug install horn test
85053,1,agree begin sacrificing finally good use dick appreciate even little bit
85054,1,mother monkey us
85055,1,flick loaded hill account yet though winner yesterday hard
85056,1,ready big deal today tell us
85057,0,neither supposed dry day week
85058,0,like hour something never catch rent movie
85059,0,nothing good
85060,1,thank sometimes help remind happen plan trip
85061,1,u know since seen u god know long ur big fat liar
85062,1,sound like fun enjoy
85063,1,love man making feel better time
85064,1,get follow day use add everyone train pay
85065,0,want bad computer horrible supporting graphics even bother buy
85066,1,great links
85067,1,say anyway
85068,0,right consider green feature value home without green value
85069,0,please say raid unknown
85070,0,feel ur pain hi
85071,1,sound fun fun lee still cinema hope lee say yep
85072,1,see darling
85073,1,get follow day use add everyone train pay
85074,1,yes weather good long time got soaked rain felt nice
85075,0,even know one loop
85076,1,response word
85077,1,child cute
85078,1,jean like stone dead would happy hear see
85079,1,ace born enjoy
85080,1,fantastic performance best show day hope get see romanium one day well
85081,0,u song feeling forgot name damn mad
85082,0,wish mine fixed
85083,1,fit one toy came made vehicle form motorcycle
85084,1,hear brother good deed downtown
85085,1,plus like bamboozle better
85086,1,entirely early
85087,1,mall
85088,1,happy birthday ur
85089,0,sad la tour
85090,0,said hurt wish age
85091,1,go figure twitter how life brother starting get warmer
85092,0,yep quick hi bye
85093,0,call want know whats going
85094,1,k call
85095,0,oh damn suck dude
85096,0,hung today work
85097,0,hospital ill try come exam keep
85098,1,well suck dont yeah work yesterday guess chill pool day
85099,1,
85100,1,tell
85101,1,thanks think removing rotting bag potatoes also work good back
85102,1,nothing wrong hanging pool
85103,1,illness oh well glad hope come back
85104,0,seem headed going cry great big pillow right
85105,1,already
85106,1,update long include big grin
85107,1,hand god true dairy good gout bad waist hurt pure awesome disc form
85108,0,well right low food budget money
85109,0,
85110,1,thanks one check bucket list
85111,0,view blackberry say mobile
85112,1,great getting better always enjoy day good
85113,1,thanks love fa sho
85114,1,great see good busy hope ur going grat princess happy
85115,1,take think magic
85116,1,oh good u know came wit wit best product
85117,0,thanks suggesting mass effect enjoy game lot bug
85118,0,nice job name ask mean oh never linked video
85119,0,hope best man
85120,0,sad molly used bring doll
85121,1,anything wrong like
85122,1,yeah seen problem working lemon though
85123,1,
85124,1,mate almost got song right
85125,1,excellent stuff
85126,0,point valid entry u get mine
85127,1,latest post little weak hope general point comes across
85128,1,bit like saying wonder damn good guitar other get
85129,0,wish could play game day
85130,1,yeah time see still
85131,1,let know goes late night person well least show
85132,0,laugh hear head cover nope away friend keep evil people
85133,0,sorry saying bye guy busy didnt even hear guy leave sorry hug
85134,1,miss must talk night
85135,1,know u mean
85136,1,cougar town start stoke
85137,0,lucky nose like faucet time start work
85138,1,girl allow would love see well
85139,0,sorry stay strong miss
85140,0,
85141,0,thanks pants say otherwise
85142,0,yes jakes went go get way
85143,1,lost closer technically lost record better
85144,0,unfortunately
85145,0,room right
85146,0,mean sold
85147,1,like merlin
85148,1,scream throw thing screen
85149,1,ah yes wonderful boots best investment ever made
85150,0,gave back think still section
85151,1,thank much support
85152,1,
85153,1,spit bubble catch thinking taken something
85154,1,gentleman them word
85155,1,nice translation likely true
85156,1,ass along coffee
85157,0,hope major automotive company fall small piece mess
85158,0,latest release
85159,1,check
85160,1,thank wait
85161,1,little curiosity imagination go long way could oh forget maybe later
85162,1,cute cat pic cat love much love cat could take pic like
85163,1,hi guy ya long time gone dixie chic
85164,1,audition
85165,1,how u
85166,0,cranky miss told piss new york mean hour watering yard
85167,0,work days til
85168,0,stop talking
85169,0,afraid thats officially mine window
85170,0,ignore need read first twit later
85171,1,dun sad still honey
85172,1,good karma get
85173,0,play drunk monopoly lost
85174,1,first kiss would become public one way another think good way take heat
85175,1,thanks link well broadcast show live via
85176,1,thanks
85177,0,meet later coco
85178,1,thanks put great event wait inevitable sequel
85179,0,avid sailor sailed ever since remember used boat boat less
85180,0,miss sailing like desert miss rain
85181,0,happen smart car seeing get tow sad
85182,1,antique even looking device convert spool childhood ramble
85183,0,wut surely
85184,1,wait already made forum go twitter profile see x
85185,1,book good
85186,0,always late
85187,0,without
85188,1,maybe ming vase company needs guy
85189,1,wish quite frequently oh wish know could true
85190,1,time
85191,1,indeed feed positive know hope right along
85192,1,get past follow follow new repeat every day till hump
85193,0,play
85194,0,scary
85195,1,yeah yeah told
85196,1,wonderful look forward new
85197,0,miss boo
85198,1,agree care people care guy random celebrity follow
85199,0,true stop one
85200,0,bay get see
85201,1,best belly laugh day easily thank
85202,1,thanks advice
85203,1,
85204,1,see twilight saw yesterday awesome voice little stupid
85205,1,sure leave alone
85206,1,bought em yesterday said
85207,1,plain straight short cut layer length shoulder chin suggest
85208,1,ice school actually good today
85209,0,sleepy cant nervous
85210,0,ready finale either
85211,1,cheer mate get much better
85212,0,trip rob make trip instead
85213,1,woohoo great time play stop feeling light old lighter ya
85214,0,yep tomorrow head straight hospital see grandpa stroke yesterday
85215,1,thing
85216,1,petit red p power bet access grant sign
85217,0,one week ago pigeon took dump throw
85218,0,suck tomorrow next know next yet every day
85219,0,hell yes heal vault hour ago stop computer desk
85220,1,beautiful picture remind home thanks posting
85221,1,enjoying pic everyday
85222,1,glad working migraine suck
85223,0,shush ur mouth woman
85224,1,full moon totally rock song tap tap revenge
85225,1,wait
85226,0,pass aw
85227,1,u c gay video funny love part say sexy cute
85228,1,trailer new moon cool saw turn wolf see new moon
85229,1,work today kind working home little project
85230,1,get follow day use add everyone train pay
85231,0,think venue traverse city instead palace usual tech setup
85232,1,oh problem buddy hope u least told
85233,0,lucky see tonight
85234,0,want play
85235,0,breakfast tomorrow looking old mother cupboard situation
85236,1,especially recording sheet music
85237,1,pal anyway helping guy unit next door
85238,0,bring still
85239,1,tweet time impress
85240,1,aw see well ur problem stop messing boy get u man
85241,0,sorry need vent hit
85242,1,look forward hear bang
85243,1,thanks
85244,1,hill
85245,1,saw last week great movie wait till
85246,1,jar answer
85247,0,sadly beat hope well night
85248,1,yeah early work days fun time day make time day nap time
85249,0,guy dead load
85250,0,hey never got call back unloved
85251,1,think one real least wonderful artist
85252,1,even pass room crazy five psychiatrist say
85253,0,babe u need anything holla condolence keep ur head
85254,1,direct woman bad sense direction map place
85255,0,wish every five ten year
85256,0,agree great matter still shame boo
85257,1,know would babe
85258,1,sure want answer tell sure
85259,1,watch discuss going spoil awesome show
85260,0,pave yet
85261,1,thanks dont think mine like turned good thought um wearing one tomorrow look
85262,1,good idea plane occur sure come something great
85263,1,deal speaking tweet vice lunch need leave head back grad class
85264,0,work get
85265,1,great back home tonight miss u tiger blue
85266,1,hey hope enjoying home follow
85267,1,cool transplant originally lived ca pa military brat vet
85268,0,yeah realize
85269,0,
85270,1,go mac ha made day chad
85271,0,invite voice user initiate thanks check
85272,1,get follow day use add everyone train pay
85273,1,baby girl back around ton talk
85274,1,fort blue skies hot sun hope weather turns ya
85275,1,great show rock ring tonight spirit
85276,0,damn shyness next time
85277,1,great gig love wreck today though
85278,0,nova rock pic seriously depressing right hey hope
85279,1,thought might read least hoped love scream listening today
85280,1,like win ticket berlin enjoy much love another great evening
85281,0,rain little pouring rain fog june today relax
85282,1,read interview guitar mag reunion could happen interesting great interview
85283,0,send sunbeam please totally dark hour away
85284,1,friend locked last hysterical
85285,1,northeast exact beautiful clear skies rain great day night
85286,0,thanks awesome weekend sad
85287,1,welcome back
85288,0,sad recording day
85289,0,everyone
85290,0,wish seen
85291,1,thank following really looking forward tweet
85292,0,side good luck fixing love great design work
85293,0,rainy trying talk everyone hit mall see
85294,1,also div sun know correlation div image w shroud interesting story
85295,1,like picture
85296,1,would love go want see pyramid bad yes please take lots pic ever get
85297,0,big fan shirt tie look right
85298,1,people also north
85299,1,please b safe
85300,1,going back bed enjoy time gym sleeping
85301,0,lucky thing stuck sunny weather
85302,1,cause always covered taken film
85303,1,chance could come visit us please thank
85304,1,poor guy
85305,1,pretty sure
85306,1,uncle
85307,1,get ring tone message found explain convert song
85308,0,wow whole lot suck one day
85309,1,good luck home computer day chat want diversion support
85310,1,brought extra sell
85311,1,wish god miss enjoy cloud
85312,1,left hopefully rain last get soon
85313,1,take electro pop
85314,1,
85315,1,time bed great day night friend
85316,1,thanks eric coming tomorrow puppy come free
85317,1,cool baka identity crisis mo ah
85318,1,lucban yet hope go soon
85319,0,film look spectacular great bit lost
85320,0,name
85321,0,oh thats good summer winter
85322,1,hit biz twitter
85323,0,hope sleep well tonight otherwise immune system get
85324,0,pizza never good idea
85325,0,use
85326,1,thumb mode rock
85327,1,thanks
85328,1,aw great nice want another margarita right
85329,0,go team wait
85330,0,know lame
85331,1,first three month happy
85332,0,hope tai comes bad going university next year might able go show
85333,1,made pretty background twitter
85334,1,
85335,1,well go overboard usually pretty good
85336,0,disappoint
85337,1,knew would like bulldog love
85338,1,much spelling usage guess throw two cent picky
85339,1,beautiful nice chatting tonight come check us
85340,1,love lot hope see soon school going talk sure going really love u
85341,0,cant belive happen friend know miss thats nice
85342,0,
85343,1,actually live baton rouge fine little chilly nice
85344,0,really suck hit
85345,1,well good morning even bit early enjoy relax sun
85346,0,would nice time play video envy
85347,1,thank
85348,0,tried get pic water cam didnt work
85349,1,agree suspect people make review movie book never even bother watch read
85350,0,u upset
85351,1,
85352,1,maybe gone green use push mower
85353,1,thank u
85354,0,like late add business card
85355,1,win lots stuff
85356,0,good morn feeling good
85357,0,twitter tell time
85358,0,like feature
85359,1,really excited challenge know
85360,1,awesome man thanks sure keep mind spread word
85361,1,day today stalling maybe times rather
85362,0,still like cake
85363,1,u got yr reply lovely day
85364,0,bet still get us stuck massive traffic jam village
85365,1,hope someone please
85366,0,going let us know exaggerated
85367,1,stalking making sure reply every posting made oh dear
85368,0,please help try think got horribly wrong thanks lot x
85369,0,need motivation week run mile happy
85370,1,moyle grown bless
85371,1,dare play beastie boy sabotage
85372,0,didnt get ticket live gut
85373,1,fatty back argue hopefully
85374,1,go chill beer garden one
85375,1,good morning feeling fine dandy
85376,1,good morning
85377,0,hey moyle lily speak either rude
85378,0,hi pal anyway watch back record show cant watch go work neal
85379,0,nana window find radio head x
85380,1,watch secret agent
85381,1,absolutely gorgeous usual
85382,0,less mile away drinking lonely
